Concepto;Sub concepto;Año_Recaudo;Mes;Monto
Otros Ingresos;  -Contribución GLP;2021;Enero;694580933.4
Otros Ingresos;  - Otros;2021;Enero;305974.61
Impuestos Sobre la Renta de las Personas Físicas ;  - Impuesto S/Renta de las Personas Físicas Ley 11-92;2021;Febrero;233457157.8
Impuestos Sobre la Renta de las Personas Físicas ;  - Impuesto S/Renta de los Salarios Ley 11-92;2021;Febrero;4723104849
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Prestación Serv. Grales.;2021;Febrero;301783861.4
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención sobre Premios;2021;Febrero;41816031.75
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Alquileres y Arrendamientos;2021;Febrero;58272857.37
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Retribuciones Complementarias;2021;Febrero;125971794.6
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Intereses Personas Físicas;2021;Febrero;381386087.9
 Impuestos de las Empresas y Otras Corporaciones;  - Impuesto S/Renta de las Empresas Ley 11-92;2021;Febrero;11255305692
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Mínimo Anual Minero;2021;Febrero;0
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto S/Utilidades Mineras (PUN);2021;Febrero;0
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Sobre Ventas Zonas Francas Ley 139-11;2021;Febrero;44983793.2
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Sobre Ventas Zonas Francas Comerciales;2021;Febrero;44171110.33
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Casinos de Juego  ;2021;Febrero;7919267.92
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto por Juegos Telefónicos;2021;Febrero;4613609.31
 Impuestos de las Empresas y Otras Corporaciones;   - Hipodromos;2021;Febrero;0
 Impuestos de las Empresas y Otras Corporaciones;   - Retención de 1%  S/ Ganancias de Capital (Ley 139-11);2021;Febrero;20863304.46
 Impuestos de las Empresas y Otras Corporaciones;   - Retención Intereses Personas Jurídicas;2021;Febrero;54784425.11
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Dividendos;2021;Febrero;374006296.5
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Intereses Pagados o Acreditados en el Exterior;2021;Febrero;71565815.49
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Pagos al Exterior en General;2021;Febrero;809706946.5
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Imp S/Ventas de Bancas (Lotería y Deportivas);2021;Febrero;15848708.3
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Impuesto sobre Maq Tragamonedas;2021;Febrero;45691961.87
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Provisión de Bs. y Ss. Al Estado;2021;Febrero;345912604.9
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Otras Retenciones;2021;Febrero;49611786.45
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Otros;2021;Febrero;388412032
 Accesorios Sobre los Impuestos a los Ingresos; Accesorios Sobre los Impuestos a los Ingresos;2021;Febrero;66310674.38
Impuestos Sobre la Propiedad;  - Operaciones Inmobiliarias;2021;Febrero;900091878.1
Impuestos Sobre la Propiedad; - Impuestos sobre los Activos (Empresas);2021;Febrero;181907665.8
Impuestos Sobre la Propiedad;  - Imp. S/Prop. Inmobiliaria (Persona Física);2021;Febrero;270728055.5
Impuestos Sobre la Propiedad;  - Impuesto Sobre Sucesiones y Donaciones;2021;Febrero;64304136.48
Impuestos Sobre la Propiedad;  - Impuesto Sobre los Activos Financieros(Ley139-11);2021;Febrero;22190.35
Impuestos Sobre la Propiedad;  - Imp. Sobre Traspaso Vehículos de Motor;2021;Febrero;159607807.5
Impuestos Sobre la Propiedad;  - Constitución de Cias;2021;Febrero;58043080.31
Impuestos Sobre la Propiedad;  - Impuestos S/Cheques y Transf. Bancarias;2021;Febrero;777488319.7
Impuestos Sobre la Propiedad;  - Actos Traslativos;2021;Febrero;0
Impuestos Sobre la Propiedad;  - Accesorios sobre la Propiedad;2021;Febrero;78169415.81
 Impuestos Sobre los Bienes y Servicios;   - ITBIS;2021;Febrero;9274161486
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuestos Selectivos  Prod derivados del Alcohol;2021;Febrero;509155428.5
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto Selectivo a las cervezas;2021;Febrero;1253526950
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto Selectivo al Tabaco;2021;Febrero;40798664.13
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Hidrocarburos 16% Ad-Valorem;2021;Febrero;1585884930
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Hidrocarburos Específico;2021;Febrero;3026463186
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto S/Ss. De Telecomunicaciones;2021;Febrero;660256091.2
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto S/ los Seguros;2021;Febrero;543590719.6
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Otros;2021;Febrero;1674073.92
 Impuestos Sobre el Uso de Bienes y Licencias;    - Imp. Inscripción Vehículos (Primera Placa);2021;Febrero;1146441140
 Impuestos Sobre el Uso de Bienes y Licencias;    - Derecho de Circulación Vehículos de Motor;2021;Febrero;784273900
 Impuestos Sobre el Uso de Bienes y Licencias;    - Impuesto Sobre Tramitación de Documentos;2021;Febrero;0
 Impuestos Sobre el Uso de Bienes y Licencias;    - Licencias para portar Armas de Fuego;2021;Febrero;0
 Impuestos Sobre el Uso de Bienes y Licencias;    - Imp Específico Bancas (Lotería y Deportivas);2021;Febrero;98328924.2
 Impuestos Sobre el Uso de Bienes y Licencias;    - Otros;2021;Febrero;15716.91
 Accesorios Sobre Impuestos Internos a Mercancías y Servicios; Accesorios Sobre Impuestos Internos a Mercancías y Servicios;2021;Febrero;46801371.63
Impuestos s/el Comercio y las Transacciones Comercio Exterior;   - Salida de Pasajeros al Exterior por Aeropuertos;2021;Febrero;322279122.1
Impuestos s/el Comercio y las Transacciones Comercio Exterior;   - Derechos Consulares       ;2021;Febrero;0
Impuestos s/el Comercio y las Transacciones Comercio Exterior;   - Otros;2021;Febrero;350909.24
Impuestos s/el Comercio y las Transacciones Comercio Exterior;   - Accesorios de Impuestos Sobre el Comercio Exterior;2021;Febrero;0
Impuestos Ecológico;   - Impuesto Emisiones CO2;2021;Febrero;83866541.46
Ingresos por Contraprestación ;   - Ventas de Bienes y Servicios;2021;Febrero;0
Ingresos por Contraprestación ;   - Tasas Tarjetas de Turismo;2021;Febrero;175275382.1
Ingresos por Contraprestación ;   - Derechos Administrativos;2021;Febrero;6466633.39
Ingresos por Contraprestación ;   - Accesorios de Derechos Administrativos;2021;Febrero;0
Otros Ingresos;  - Regalía Neta de Fundición Minera (RNF);2021;Febrero;0
Otros Ingresos;  - Multas y Sanciones;2021;Febrero;29043865.89
Otros Ingresos;  - Ingresos Diversos;2021;Febrero;4033641.49
Otros Ingresos;  -Contribución GLP;2021;Febrero;721738694.1
Otros Ingresos;  - Otros;2021;Febrero;400418.29
Impuestos Sobre la Renta de las Personas Físicas ;  - Impuesto S/Renta de las Personas Físicas Ley 11-92;2021;Marzo;1200524469
Impuestos Sobre la Renta de las Personas Físicas ;  - Impuesto S/Renta de los Salarios Ley 11-92;2021;Marzo;4171637610
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Prestación Serv. Grales.;2021;Marzo;401166584.7
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención sobre Premios;2021;Marzo;27628474.67
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Alquileres y Arrendamientos;2021;Marzo;69267524.17
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Retribuciones Complementarias;2021;Marzo;116424123.6
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Intereses Personas Físicas;2021;Marzo;300418427.2
 Impuestos de las Empresas y Otras Corporaciones;  - Impuesto S/Renta de las Empresas Ley 11-92;2021;Marzo;6477728838
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Mínimo Anual Minero;2021;Marzo;0
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto S/Utilidades Mineras (PUN);2021;Marzo;0
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Sobre Ventas Zonas Francas Ley 139-11;2021;Marzo;46642574.44
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Sobre Ventas Zonas Francas Comerciales;2021;Marzo;34335463.17
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Casinos de Juego  ;2021;Marzo;8404991.64
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto por Juegos Telefónicos;2021;Marzo;3378927.61
 Impuestos de las Empresas y Otras Corporaciones;   - Hipodromos;2021;Marzo;0
 Impuestos de las Empresas y Otras Corporaciones;   - Retención de 1%  S/ Ganancias de Capital (Ley 139-11);2021;Marzo;889477.7
 Impuestos de las Empresas y Otras Corporaciones;   - Retención Intereses Personas Jurídicas;2021;Marzo;21546377.84
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Dividendos;2021;Marzo;257228990.4
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Intereses Pagados o Acreditados en el Exterior;2021;Marzo;59112206.67
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Pagos al Exterior en General;2021;Marzo;995197590.1
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Imp S/Ventas de Bancas (Lotería y Deportivas);2021;Marzo;18157231.97
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Impuesto sobre Maq Tragamonedas;2021;Marzo;45176731.13
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Provisión de Bs. y Ss. Al Estado;2021;Marzo;557538149.3
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Otras Retenciones;2021;Marzo;62826491.27
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Otros;2021;Marzo;219663816.1
 Accesorios Sobre los Impuestos a los Ingresos; Accesorios Sobre los Impuestos a los Ingresos;2021;Marzo;84240164.7
Impuestos Sobre la Propiedad;  - Operaciones Inmobiliarias;2021;Marzo;1133143800
Impuestos Sobre la Propiedad; - Impuestos sobre los Activos (Empresas);2021;Marzo;264814513.7
Impuestos Sobre la Propiedad;  - Imp. S/Prop. Inmobiliaria (Persona Física);2021;Marzo;1198288791
Impuestos Sobre la Propiedad;  - Impuesto Sobre Sucesiones y Donaciones;2021;Marzo;99479434.27
Impuestos Sobre la Propiedad;  - Impuesto Sobre los Activos Financieros(Ley139-11);2021;Marzo;37687.63
Impuestos Sobre la Propiedad;  - Imp. Sobre Traspaso Vehículos de Motor;2021;Marzo;187468912.1
Impuestos Sobre la Propiedad;  - Constitución de Cias;2021;Marzo;99473797.04
Impuestos Sobre la Propiedad;  - Impuestos S/Cheques y Transf. Bancarias;2021;Marzo;795794364
Impuestos Sobre la Propiedad;  - Actos Traslativos;2021;Marzo;0
Impuestos Sobre la Propiedad;  - Accesorios sobre la Propiedad;2021;Marzo;92966293.45
 Impuestos Sobre los Bienes y Servicios;   - ITBIS;2021;Marzo;9410409258
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuestos Selectivos  Prod derivados del Alcohol;2021;Marzo;752311736.6
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto Selectivo a las cervezas;2021;Marzo;1252750961
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto Selectivo al Tabaco;2021;Marzo;39803332.77
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Hidrocarburos 16% Ad-Valorem;2021;Marzo;2115808931
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Hidrocarburos Específico;2021;Marzo;3905954015
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto S/Ss. De Telecomunicaciones;2021;Marzo;657462303
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto S/ los Seguros;2021;Marzo;689750275.8
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Otros;2021;Marzo;2440893.79
 Impuestos Sobre el Uso de Bienes y Licencias;    - Imp. Inscripción Vehículos (Primera Placa);2021;Marzo;1420902858
 Impuestos Sobre el Uso de Bienes y Licencias;    - Derecho de Circulación Vehículos de Motor;2021;Marzo;154446100
 Impuestos Sobre el Uso de Bienes y Licencias;    - Impuesto Sobre Tramitación de Documentos;2021;Marzo;0
 Impuestos Sobre el Uso de Bienes y Licencias;    - Licencias para portar Armas de Fuego;2021;Marzo;0
 Impuestos Sobre el Uso de Bienes y Licencias;    - Imp Específico Bancas (Lotería y Deportivas);2021;Marzo;107763507
 Impuestos Sobre el Uso de Bienes y Licencias;    - Otros;2021;Marzo;3561.18
 Accesorios Sobre Impuestos Internos a Mercancías y Servicios; Accesorios Sobre Impuestos Internos a Mercancías y Servicios;2021;Marzo;46141554.49
Impuestos s/el Comercio y las Transacciones Comercio Exterior;   - Salida de Pasajeros al Exterior por Aeropuertos;2021;Marzo;287091550.7
Impuestos s/el Comercio y las Transacciones Comercio Exterior;   - Derechos Consulares       ;2021;Marzo;0
Impuestos s/el Comercio y las Transacciones Comercio Exterior;   - Otros;2021;Marzo;225728
Impuestos s/el Comercio y las Transacciones Comercio Exterior;   - Accesorios de Impuestos Sobre el Comercio Exterior;2021;Marzo;0
Impuestos Ecológico;   - Impuesto Emisiones CO2;2021;Marzo;101739836.5
Ingresos por Contraprestación ;   - Ventas de Bienes y Servicios;2021;Marzo;0
Ingresos por Contraprestación ;   - Tasas Tarjetas de Turismo;2021;Marzo;198852544.1
Ingresos por Contraprestación ;   - Derechos Administrativos;2021;Marzo;8089463.56
Ingresos por Contraprestación ;   - Accesorios de Derechos Administrativos;2021;Marzo;0
Otros Ingresos;  - Regalía Neta de Fundición Minera (RNF);2021;Marzo;0
Otros Ingresos;  - Multas y Sanciones;2021;Marzo;20765204.1
Otros Ingresos;  - Ingresos Diversos;2021;Marzo;26486678.13
Otros Ingresos;  -Contribución GLP;2021;Marzo;794299813.2
Otros Ingresos;  - Otros;2021;Marzo;1474357.02
Impuestos Sobre la Renta de las Personas Físicas ;  - Impuesto S/Renta de las Personas Físicas Ley 11-92;2021;Abril;265572386.7
Impuestos Sobre la Renta de las Personas Físicas ;  - Impuesto S/Renta de los Salarios Ley 11-92;2021;Abril;4261702081
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Prestación Serv. Grales.;2021;Abril;457843362
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención sobre Premios;2021;Abril;36866669.66
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Alquileres y Arrendamientos;2021;Abril;68012938.31
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Retribuciones Complementarias;2021;Abril;121812729.1
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Intereses Personas Físicas;2021;Abril;271150336.8
 Impuestos de las Empresas y Otras Corporaciones;  - Impuesto S/Renta de las Empresas Ley 11-92;2021;Abril;26722748271
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Mínimo Anual Minero;2021;Abril;0
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto S/Utilidades Mineras (PUN);2021;Abril;3944558837
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Sobre Ventas Zonas Francas Ley 139-11;2021;Abril;50514299.22
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Sobre Ventas Zonas Francas Comerciales;2021;Abril;50649331.14
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Casinos de Juego  ;2021;Abril;8597146.48
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto por Juegos Telefónicos;2021;Abril;3419975.01
 Impuestos de las Empresas y Otras Corporaciones;   - Hipodromos;2021;Abril;0
 Impuestos de las Empresas y Otras Corporaciones;   - Retención de 1%  S/ Ganancias de Capital (Ley 139-11);2021;Abril;554336.62
 Impuestos de las Empresas y Otras Corporaciones;   - Retención Intereses Personas Jurídicas;2021;Abril;21078494.95
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Dividendos;2021;Abril;1013961928
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Intereses Pagados o Acreditados en el Exterior;2021;Abril;205947974.9
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Pagos al Exterior en General;2021;Abril;1084533132
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Imp S/Ventas de Bancas (Lotería y Deportivas);2021;Abril;20209145.85
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Impuesto sobre Maq Tragamonedas;2021;Abril;49237365.62
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Provisión de Bs. y Ss. Al Estado;2021;Abril;758513537
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Otras Retenciones;2021;Abril;97170372.02
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Otros;2021;Abril;250972065.8
 Accesorios Sobre los Impuestos a los Ingresos; Accesorios Sobre los Impuestos a los Ingresos;2021;Abril;89501256.45
Impuestos Sobre la Propiedad;  - Operaciones Inmobiliarias;2021;Abril;1096597472
Impuestos Sobre la Propiedad; - Impuestos sobre los Activos (Empresas);2021;Abril;2740593274
Impuestos Sobre la Propiedad;  - Imp. S/Prop. Inmobiliaria (Persona Física);2021;Abril;237499978.5
Impuestos Sobre la Propiedad;  - Impuesto Sobre Sucesiones y Donaciones;2021;Abril;77806379.57
Impuestos Sobre la Propiedad;  - Impuesto Sobre los Activos Financieros(Ley139-11);2021;Abril;43801.05
Impuestos Sobre la Propiedad;  - Imp. Sobre Traspaso Vehículos de Motor;2021;Abril;160757702.7
Impuestos Sobre la Propiedad;  - Constitución de Cias;2021;Abril;108093238.2
Impuestos Sobre la Propiedad;  - Impuestos S/Cheques y Transf. Bancarias;2021;Abril;986548042.7
Impuestos Sobre la Propiedad;  - Actos Traslativos;2021;Abril;0
Impuestos Sobre la Propiedad;  - Accesorios sobre la Propiedad;2021;Abril;92225277.38
 Impuestos Sobre los Bienes y Servicios;   - ITBIS;2021;Abril;11287809610
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuestos Selectivos  Prod derivados del Alcohol;2021;Abril;891376383.3
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto Selectivo a las cervezas;2021;Abril;1449628858
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto Selectivo al Tabaco;2021;Abril;45358517.5
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Hidrocarburos 16% Ad-Valorem;2021;Abril;1712354106
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Hidrocarburos Específico;2021;Abril;3223287750
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto S/Ss. De Telecomunicaciones;2021;Abril;666003769.4
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto S/ los Seguros;2021;Abril;1065498161
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Otros;2021;Abril;911051.42
 Impuestos Sobre el Uso de Bienes y Licencias;    - Imp. Inscripción Vehículos (Primera Placa);2021;Abril;1145493131
 Impuestos Sobre el Uso de Bienes y Licencias;    - Derecho de Circulación Vehículos de Motor;2021;Abril;60042555.6
 Impuestos Sobre el Uso de Bienes y Licencias;    - Impuesto Sobre Tramitación de Documentos;2021;Abril;0
 Impuestos Sobre el Uso de Bienes y Licencias;    - Licencias para portar Armas de Fuego;2021;Abril;0
 Impuestos Sobre el Uso de Bienes y Licencias;    - Imp Específico Bancas (Lotería y Deportivas);2021;Abril;116993111.2
 Impuestos Sobre el Uso de Bienes y Licencias;    - Otros;2021;Abril;13559.73
 Accesorios Sobre Impuestos Internos a Mercancías y Servicios; Accesorios Sobre Impuestos Internos a Mercancías y Servicios;2021;Abril;56348072.1
Impuestos s/el Comercio y las Transacciones Comercio Exterior;   - Salida de Pasajeros al Exterior por Aeropuertos;2021;Abril;415381029.2
Impuestos s/el Comercio y las Transacciones Comercio Exterior;   - Derechos Consulares       ;2021;Abril;0
Impuestos s/el Comercio y las Transacciones Comercio Exterior;   - Otros;2021;Abril;190000
Impuestos s/el Comercio y las Transacciones Comercio Exterior;   - Accesorios de Impuestos Sobre el Comercio Exterior;2021;Abril;0
Impuestos Ecológico;   - Impuesto Emisiones CO2;2021;Abril;81280200.88
Ingresos por Contraprestación ;   - Ventas de Bienes y Servicios;2021;Abril;0
Ingresos por Contraprestación ;   - Tasas Tarjetas de Turismo;2021;Abril;325792342.2
Ingresos por Contraprestación ;   - Derechos Administrativos;2021;Abril;6916548.17
Ingresos por Contraprestación ;   - Accesorios de Derechos Administrativos;2021;Abril;0
Otros Ingresos;  - Regalía Neta de Fundición Minera (RNF);2021;Abril;0
Otros Ingresos;  - Multas y Sanciones;2021;Abril;20292406.81
Otros Ingresos;  - Ingresos Diversos;2021;Abril;8462287.63
Otros Ingresos;  -Contribución GLP;2021;Abril;861940706.9
Otros Ingresos;  - Otros;2021;Abril;273633.29
Impuestos Sobre la Renta de las Personas Físicas ;  - Impuesto S/Renta de las Personas Físicas Ley 11-92;2021;Mayo;277667640.7
Impuestos Sobre la Renta de las Personas Físicas ;  - Impuesto S/Renta de los Salarios Ley 11-92;2021;Mayo;5085154321
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Prestación Serv. Grales.;2021;Mayo;455829055
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención sobre Premios;2021;Mayo;32999988.68
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Alquileres y Arrendamientos;2021;Mayo;64024149.94
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Retribuciones Complementarias;2021;Mayo;106502353
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Intereses Personas Físicas;2021;Mayo;240979799.5
 Impuestos de las Empresas y Otras Corporaciones;  - Impuesto S/Renta de las Empresas Ley 11-92;2021;Mayo;12509124776
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Mínimo Anual Minero;2021;Mayo;0
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto S/Utilidades Mineras (PUN);2021;Mayo;0
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Sobre Ventas Zonas Francas Ley 139-11;2021;Mayo;46378110.86
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Sobre Ventas Zonas Francas Comerciales;2021;Mayo;60746085.34
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Casinos de Juego  ;2021;Mayo;8836852.44
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto por Juegos Telefónicos;2021;Mayo;4648899.29
 Impuestos de las Empresas y Otras Corporaciones;   - Retención de 1%  S/ Ganancias de Capital (Ley 139-11);2021;Mayo;7781911.7
 Impuestos de las Empresas y Otras Corporaciones;   - Retención Intereses Personas Jurídicas;2021;Mayo;18989593.49
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Dividendos;2021;Mayo;1375135791
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Intereses Pagados o Acreditados en el Exterior;2021;Mayo;84833137.98
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Pagos al Exterior en General;2021;Mayo;1103834465
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Imp S/Ventas de Bancas (Lotería y Deportivas);2021;Mayo;17759013.77
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Impuesto sobre Maq Tragamonedas;2021;Mayo;48242568.8
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Provisión de Bs. y Ss. Al Estado;2021;Mayo;551877984.7
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Otras Retenciones;2021;Mayo;72480767.51
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Otros;2021;Mayo;208549799.2
 Accesorios Sobre los Impuestos a los Ingresos; Accesorios Sobre los Impuestos a los Ingresos;2021;Mayo;123839915.5
Impuestos Sobre la Propiedad;  - Operaciones Inmobiliarias;2021;Mayo;1191329311
Impuestos Sobre la Propiedad; - Impuestos sobre los Activos (Empresas);2021;Mayo;412988745.2
Impuestos Sobre la Propiedad;  - Imp. S/Prop. Inmobiliaria (Persona Física);2021;Mayo;227277435.3
Impuestos Sobre la Propiedad;  - Impuesto Sobre Sucesiones y Donaciones;2021;Mayo;103229513.5
Impuestos Sobre la Propiedad;  - Impuesto Sobre los Activos Financieros(Ley139-11);2021;Mayo;60681.07
Impuestos Sobre la Propiedad;  - Imp. Sobre Traspaso Vehículos de Motor;2021;Mayo;169625925.1
Impuestos Sobre la Propiedad;  - Constitución de Cias;2021;Mayo;176974939
Impuestos Sobre la Propiedad;  - Impuestos S/Cheques y Transf. Bancarias;2021;Mayo;832062913
Impuestos Sobre la Propiedad;  - Accesorios sobre la Propiedad;2021;Mayo;131005444.8
 Impuestos Sobre los Bienes y Servicios;   - ITBIS;2021;Mayo;11011244369
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuestos Selectivos  Prod derivados del Alcohol;2021;Mayo;864122633.8
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto Selectivo a las cervezas;2021;Mayo;1414860987
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto Selectivo al Tabaco;2021;Mayo;41569996.98
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Hidrocarburos 16% Ad-Valorem;2021;Mayo;1853404799
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Hidrocarburos Específico;2021;Mayo;3326218892
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto S/Ss. De Telecomunicaciones;2021;Mayo;658882476
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto S/ los Seguros;2021;Mayo;667553937.6
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Otros;2021;Mayo;921309.99
 Impuestos Sobre el Uso de Bienes y Licencias;    - Imp. Inscripción Vehículos (Primera Placa);2021;Mayo;1242467171
 Impuestos Sobre el Uso de Bienes y Licencias;    - Derecho de Circulación Vehículos de Motor;2021;Mayo;55338650
 Impuestos Sobre el Uso de Bienes y Licencias;    - Impuesto Sobre Tramitación de Documentos;2021;Mayo;0
 Impuestos Sobre el Uso de Bienes y Licencias;    - Imp Específico Bancas (Lotería y Deportivas);2021;Mayo;112542506
 Impuestos Sobre el Uso de Bienes y Licencias;    - Otros;2021;Mayo;84694.77
 Accesorios Sobre Impuestos Internos a Mercancías y Servicios; Accesorios Sobre Impuestos Internos a Mercancías y Servicios;2021;Mayo;50935826.82
Impuestos s/el Comercio y las Transacciones Comercio Exterior;   - Salida de Pasajeros al Exterior por Aeropuertos;2021;Mayo;422579240.7
Impuestos s/el Comercio y las Transacciones Comercio Exterior;   - Otros;2021;Mayo;1156628
Impuestos Ecológico;   - Impuesto Emisiones CO2;2021;Mayo;91473635.78
Ingresos por Contraprestación ;   - Tasas Tarjetas de Turismo;2021;Mayo;334316648.2
Ingresos por Contraprestación ;   - Derechos Administrativos;2021;Mayo;7539567.83
Otros Ingresos;  - Regalía Neta de Fundición Minera (RNF);2021;Mayo;0
Otros Ingresos;  - Multas y Sanciones;2021;Mayo;21003470.48
